overall,reviewerID,asin,Predict
5,A2KWQ64TRHB3YH,B00B4F0LZ4,0.0
5,A3C2JQC6R2K52C,B0025YVBG6,0.0
3,A16YMCFWGSFGS9,B0161ZC5GY,0.0
5,A56VIAK488876,B009G532FA,0.0
4,A26BU3ZU0R5IPF,B01B4OIJ6M,0.0
4,APCSV85SWASN2,B00B95PWFS,0.0
5,A1I477ADGMLVJM,B0161ZC5GY,0.0
5,AJID2XYGNFOOT,B00AAR9I60,0.0
5,AJID2XYGNFOOT,B00NOZI1TU,3.9553389467831055
5,A13BQX5F2A0CQF,B005CVGJFM,3.6058634017236484
4,AQCYEZYS51OBC,B00DX7QL2S,0.0
3,A1DG75OT3Y49EM,B00II27SSO,0.0
5,AJID2XYGNFOOT,B00F6XZVXC,3.9553389467831055
4,A2VWE5SGNDS8HW,B00B95PWFS,0.0
5,A16AXQ11SZA8SQ,B00B4F0LZ4,1.3917554939304906
5,A279A4Y2N1CQ26,B00B95PWFS,0.0
5,AZ9N3928BGQ0E,B00B95PWFS,0.0
5,A2ZGPAIV64KOYU,B00B95PWFS,0.0
4,A19XMHRB3G4DIR,B0161ZC5GY,0.0
4,A2OGN68EIOK1DC,B00ZY9MZZU,0.0
5,A231LBC8EGPO5L,B0025YVBG6,0.0
4,A1X7TX6H43L9K2,B00J9PYEYU,0.0
4,A3QL857ALV5RCJ,B00B95PWFS,0.0
3,ARYSDAZNRXN6G,B001PLXLU4,1.8676412995813674
5,AQYEEGNRXM0P1,B001PLXLU4,0.0
4,A1X7TX6H43L9K2,B00203MP9E,0.0
4,A1VK6EKINVYAT7,B00940L86C,0.9261095271862089
5,AJID2XYGNFOOT,B00F6XZNLM,0.0
4,A2R1HUYHXV7H18,B000TUNMW4,0.0
3,A2Q8GFSEUSGJ51,B01AZR97RE,0.0
5,A3C2JQC6R2K52C,B000V3ME6Y,0.9558978190680567
5,A2YB7DLC3FOR7W,B00FASVFI8,0.0
4,A2OXRXUVPXRC9H,B00103DUZS,0.0
5,A2QNMPNXW1QAQ5,B00B95PWYE,4.14603509696415
5,A1SM0G50FP7XKJ,B00940L86C,0.0
5,A9O3ZVSNHZ0WJ,B0017SWIU4,0.0
5,AJ9AE2BVND0GS,B0161ZC5GY,5.0
4,A1TPW86OHXTXFC,B0161ZC5GY,0.0
3,A3U029B8Z5WGI2,B0058YKIA0,3.0
5,A2OQYSTYR8SSVQ,B00ZY65RUI,0.0
5,ASFW4ZMNZJKDA,B000TUNMW4,0.0
4,A3HZ687GB0AH7Y,B01BM67SPU,0.0
1,ADCFYDFH76H20,B0015ZC0W0,0.0
5,A31AVXMESQRQAC,B00B4F0LZ4,0.0
4,A3E0W5O1MPW3K,B0025YVBG6,0.0
3,AK3402G7FO7AY,B00B95PWFS,0.09344189351162485
3,A3D9NUCR4RXDPY,B01AZR97RE,0.0
5,A1JEAPSES2HNVE,B0025YVBG6,5.0
5,A2KWE2ZM1EEBGJ,B01DSY5XZ6,0.0
4,A1OPZ3BUTEL47R,B01B4OIJ62,0.0
5,A231LBC8EGPO5L,B000TUNMW4,0.0
4,A3HAA7H8PBVM78,B00940L86C,5.0
5,A19KLUZ1XD3SRN,B00B95PWFS,0.0
4,A3EXIZWHSNVNME,B0161ZC5GY,0.0
4,A1TPW86OHXTXFC,B001PLXLU4,0.0
5,A3091RP0SPZLMN,B00ZY9MZZU,0.0
5,A2OQYSTYR8SSVQ,B0025YVBG6,0.0
5,A2R1HUYHXV7H18,B001PLXLU4,0.0
5,A2MJ8OL2FYN7CW,B00B4F0LZ4,0.0
5,AQY5XBYSENNZQ,B0025YVBG6,0.0
5,A2RME4353Y911C,B0025YVBG6,0.0
4,ABQEKKRD6WZFA,B00B4F0LZ4,0.0
5,A2RME4353Y911C,B01AZR97RE,0.0
5,A1H9TJEG3YPZ3M,B0038CS02W,0.0
2,AM83WJG9BE2EP,B008XWXZ9U,0.0
5,AKMEY1BSHSDG7,B000TUNMW4,0.0
5,A32XGYDA14KT13,B00ZY65RUI,4.655586006504931
5,A2N7F6VT2SQDYZ,B00B4F0LZ4,0.2652644413776382
5,A2GA64WZK8PKBC,B0025YVBG6,5.10457011841848
5,ACJ9N7ED37HXS,B00B4F0LZ4,0.0
5,A29VG90T649CSU,B00B4F0LZ4,5.104276448171005
5,A9BM5GD4ASCMD,B00JGWYOG4,0.0
4,A3U5HKDHPYBAK3,B00B4F0LZ4,0.0
4,AYMD77ITD15PT,B00JZ2AURM,0.0
3,AMB2Z4FMDBWQY,B00B95PWFS,0.07334869222256662
3,A3QKYFU781YTKU,B00B95PWFS,3.082098366765132
5,A9BM5GD4ASCMD,B004FH8NAS,0.0
5,A3MZNRSDQ32UUH,B00ZY65RUI,0.0
3,A30ODR6WBE61UB,B00B95PWFS,0.89315609863237
3,A26JLTTRXIY6OI,B00B95PWFS,0.0
5,A231LBC8EGPO5L,B00ZY65RUI,0.0
5,A1I6U5AQAT3ZG9,B00B95PWFS,0.0
4,A2R1HUYHXV7H18,B00940L86C,0.0
2,A19RDMX22VXXSD,B00B95PWFS,0.0
4,A3M6TSEV71537G,B0058YKIA0,0.0
3,A2SPV96SGOEO2,B009S7H0UE,0.0
5,A2BH950K3IQ0UQ,B00BXKET7G,0.0
4,A2OGN68EIOK1DC,B0161ZC5GY,0.0
4,AVU1ILDDYW301,B00B4F0LZ4,1.341068794969132
2,A2LAS014NSRW72,B00PSFLL3M,3.8347557655145836
5,A0916357J9P21ZUYUZO6,B001VJVP0S,0.0
5,A17TASZJT6Y39D,B0025YVBG6,0.0
4,A1LUK8APLC16WK,B00ZY65RUI,0.35347062711372784
4,A1UQUDT2Q0YENM,B00B95PWFS,2.3871568502489655
5,A56VIAK488876,B001DTZK0C,0.0
5,A3PD8KD87AXNLD,B008VKEA9I,0.0
5,A157UIVPN0NYNN,B002HG7NX2,0.0
4,A34W7QA4J5UTOR,B00ZY9MZZU,0.0
5,A2PU5IDX61XJ7A,B00DX7QL2S,0.0
5,A56VIAK488876,B00F6XZNLM,0.0
2,A2IQ2DVZK4YZCW,B00BJ5XCBE,4.0238228133714955
4,A3EAP2VG0BVYWX,B000TUNMW4,0.0
5,A1UQBFCERIP7VJ,B01DSY86YG,3.6914249554595946
5,ARYSDAZNRXN6G,B0025YVBG6,2.3345516244767093
4,AWPN47SSWK1JV,B0161ZC5GY,0.0015134506130272535
5,AOEUN9718KVRD,B0161ZC5GY,0.0
4,A1DQHS7MOVYYYA,B000TUNMW4,0.0
5,A2YB7DLC3FOR7W,B0032Z24JU,0.0
3,A2YB7DLC3FOR7W,B017GZJFV6,0.0
4,A2N7F6VT2SQDYZ,B000V3ME6Y,0.0
3,A9XX8OHS2ZQ2X,B00PSFLL3M,3.7140103392643518
5,A14E7LZASLSX36,B01B4OIJ62,0.0
2,A1DNXL8BIR5R8R,B00LNJSDWO,0.0
5,A1ZO9D554VQO9F,B01B4OIJ62,0.0
1,A55DD6L83R61T,B01CF4J540,5.000000000000001
5,A1SLHI58I09T1K,B001EGP680,0.0
2,AMQ80PCZVF0Y3,B00UZFYSTY,0.0
5,AQYEEGNRXM0P1,B000TUNMW4,5.0
5,AQ6AGWKWMTY8H,B00B4F0LZ4,0.0
5,AQYEEGNRXM0P1,B00ZY9MZZU,0.0
3,A36WTXJBYS3DB6,B001PLXLU4,0.0
3,A16NRV54CGOO69,B00B4F0LZ4,2.6046037562242477
5,A36U7QMYILRLSW,B00ZY65RUI,0.0
2,A3U0S17XYK8XMJ,B001EGP680,0.0
3,A3AO77W3NW2N9G,B00PSFLL3M,3.7140103392643518
4,A1LA4K5JF78BER,B008XWXZ9U,0.0
3,A9BM5GD4ASCMD,B00172O9NO,0.0
4,A4EG8M5Q7C7WM,B00LNJSDWO,0.0
3,A27D0VRNOOUNRR,B001PLXLU4,0.0
5,A3K1ZGGHL4EXU,B005M2XHBK,0.0
3,A3MEMX0XF00TBD,B0032Z24JU,0.0
5,AI133BDJHFORJ,B0065I8MC4,0.0
5,A2R4UNHFJBA6PY,B000QU75H0,0.0
5,AI133BDJHFORJ,B001QTLNK0,0.0
5,A1TPWGBNIYJ76F,B00940L86C,0.0
4,A1Y7C52533BA2H,B000TUNMW4,0.0
4,AI133BDJHFORJ,B00VVX77RE,0.0
5,AI133BDJHFORJ,B011MD169C,0.0
4,A9BM5GD4ASCMD,B00N9TSRPE,0.0
4,A3CG93783LP0FO,B001QTLNK0,4.0
4,ATECU14VUIOJ0,B0032Z24JU,0.0
4,A2F540P3L6P5CL,B00B95PWFS,0.0
5,A3KWR8J6CUUU63,B00B95PWFS,2.680871559755073
3,A31RULW0KNYJ5H,B000GEJQKK,4.209567979677766
5,A3JUHP1E3WUHEA,B000AV4XW0,2.9899783522459233
5,AWXQORMZ3JY4P,B000TUNMW4,0.0
5,A39H1GO9E3YQIB,B00B95PWFS,5.0
1,A3K1ZGGHL4EXU,B00JRW7QCC,2.0
3,A38KO3KKR7GF4V,B00COV2LUA,0.0
3,A10ZBR6O8S8OCY,B0058YKIA0,2.0
5,ADS99W8WMEXZ2,B00ZY65RUI,1.3595648895763786
4,A3VGAP2KLCBNBB,B00ZY65RUI,0.0
5,ARYSDAZNRXN6G,B00ZY65RUI,4.853331457292398
5,A29EAHK7SP8PIP,B00FYSZDQ4,0.0
5,A36U7QMYILRLSW,B00MTUT834,0.0
5,A3QGVH7WIATOSP,B0002H842C,0.0
5,A3QGVH7WIATOSP,B0001EKVGS,0.0
2,AMB2Z4FMDBWQY,B000GEJQKK,0.0
2,A306NASGVUDFKF,B000GEJQKK,2.7483208308986953
5,A2GPJR489OIH42,B000GEJQKK,0.0
5,A2L6BT1PVV9YN0,B000V3ME6Y,0.0
5,A3NHUQ33CFH3VM,B000GEJQKK,0.0
4,A3QGVH7WIATOSP,B000CRQHNU,0.0
2,ARTHSLN5BW5PW,B000GEJQKK,0.0
2,AJRFZ0VZ0LD26,B000GEJQKK,1.5634625485963276
5,A32O98PFC3OP7K,B000AV4XW0,0.0
5,A2Z8HBD9WFK2Z3,B002SQ6K1M,4.121561975499573
3,A1AKQ1YUS4BT82,B00MTUT834,4.715025897285038
4,A1UJBAL0ZT6O3D,B00CLIC7E6,0.0
5,A22B13EJTZKCTM,B001PLXLU4,0.0
4,A3QGVH7WIATOSP,B001G9CJO4,0.0
5,A173YMJ9XFVRSY,B00B95PWFS,0.0
5,A3FP7OTPZKMMZS,B005O8XYYM,0.0
3,A1RRMZKOMZ2M7J,B01B3QIEPC,3.239151162350059
4,A3QGVH7WIATOSP,B00IZO0LLG,0.0
5,A3QGVH7WIATOSP,B001CENUN2,0.0
1,AN0U0GNJJPEUR,B00H2VO6P0,0.0
5,A33HIV8RXRDM88,B002HG7NX2,0.0
5,A3CG93783LP0FO,B0032Z24JU,0.0
5,A33HIV8RXRDM88,B00J66M2SM,0.0
5,A1DQHS7MOVYYYA,B00G193RVI,0.0
3,A1NIGUK4M2ST8,B00DX7QL2S,2.724351207288805
5,A1LUK8APLC16WK,B00PSFLL3M,3.419292804745015
5,A33HIV8RXRDM88,B00H2VO6P0,0.0
2,A2503LT8PZIHAD,B001QTLNK0,0.0
3,A36BQWQPYU6FRM,B00LNJSDWO,0.0
4,A2TBZAC0XYHLIB,B00B95PWFS,0.0
2,A1CEG62GJ3BI5U,B00B95PWFS,0.0
4,A1TPW86OHXTXFC,B00G193RVI,0.12760983381269136
4,A32O98PFC3OP7K,B00LNJSDWO,0.0
5,A3VBZDYGHF4NK8,B0032Z24JU,0.0
4,A2L6BT1PVV9YN0,B01B4OIJ6M,0.7297142923697968
3,A1YH6DMZOS59A2,B017GZJFV6,0.0
4,A2GA64WZK8PKBC,B001PLXLU4,2.654094749982224
5,A32O98PFC3OP7K,B000GEJQKK,5.025709131526193
5,A33HIV8RXRDM88,B00M0V39VE,0.0
5,A2R4UNHFJBA6PY,B0025YVBG6,0.0
5,APL83S3QHRHGT,B001FYZAWS,0.0
3,AVL5IDEE8YA3D,B016FD2DQY,0.0
5,AWXQORMZ3JY4P,B00940L86C,0.307642969541479
4,A2OXRXUVPXRC9H,B000V3ME6Y,3.8589090747482864
4,A1R1BFJCMWX0Y3,B0025YVBG6,0.0
5,A3E5D0Z4L63AD8,B0013U0EYI,0.0
4,A2OW1FKQFPIA5D,B000TUNMW4,4.822956575992056
5,A3E5D0Z4L63AD8,B005VQZ09O,0.0
3,A47Q26DA5037K,B000O7NP38,0.0
4,A5H86XYSS0OU6,B00JZ2AURM,0.0
5,A3E5D0Z4L63AD8,B000QGKQXO,0.0
5,A3AHDR4F2J7YXX,B00B4F0LZ4,5.0
4,A24O15MYDNLZBE,B00B4F0LZ4,0.0
5,A2Z8HBD9WFK2Z3,B00B4F0LZ4,0.5792282795283519
3,A2VH0UT5EQFB6P,B0058YKIA0,3.0
2,AKMEY1BSHSDG7,B00LNJSDWO,3.1148810585801336
5,A3E5D0Z4L63AD8,B0002ZW5UQ,0.0
4,AXSMYWPZY4JAW,B0006PKIQA,0.0
5,A1JXRXYVSUAW6I,B0032Z24JU,0.0
1,AHQVBCXO2WM5C,B0002ZW5UQ,0.0
5,A3NDUBKYPI47N2,B001QTLNK0,0.0
4,A2N7F6VT2SQDYZ,B000AV4XW0,0.0
1,AHQVBCXO2WM5C,B0013U0EYI,0.0
4,A2R1HUYHXV7H18,B000AV4XW0,0.0
5,A2GFX3DQ8ZHPVK,B000KQ7X4K,0.0
3,A2Q8GFSEUSGJ51,B000AV4XW0,0.0
3,A3091RP0SPZLMN,B017GZJFV6,0.0
5,A2GFX3DQ8ZHPVK,B00F6XZNLM,0.0
5,A2N7F6VT2SQDYZ,B00ZVFKY14,0.0
2,A2OHNA7PBBQ4C5,B017GZJFV6,0.0
5,A2GFX3DQ8ZHPVK,B01CF4J540,3.157612782143803
4,A1Q1T811N4IY3Z,B01DSY5XZ6,0.0
1,A1UOP3I8BE70JJ,B00EXW53GC,0.0
4,A1278GKNIB8UZ,B0010JREC2,0.1810047377542196
3,A2OHNA7PBBQ4C5,B00DX7QL2S,0.0
3,A2OW1FKQFPIA5D,B00DX7QL2S,1.6814496603735125
5,A2N7F6VT2SQDYZ,B00G193RVI,0.0
3,A2GI8X394RLF83,B00KYCLTCM,0.0
5,A2X3ZCTZ6PUHMC,B00LNJSDWO,4.9231876877301035
3,A1IDWUYX4QXTUE,B00PSFLL3M,3.731558631309219
5,AW7BIYHXUIZ62,B00ZVFKY14,0.0
5,A3MFGULNTMAJS9,B00ZVFKY14,0.0
5,A2PJYNJ7NPE4BA,B0025YVBG6,5.131896154104181
4,A5X1B2HBQUR3P,B000TUNMW4,0.0
4,A1E3TWWRB1Q7CS,B000J10II4,2.033171041514921
4,A3JUHP1E3WUHEA,B000GEJQKK,0.7377274415750837
3,A3U19PYYRF7Y1S,B00M0V352C,0.0
5,A36VWPU7SXWOFG,B00F6XZNGM,3.8708723317904252
5,A36VWPU7SXWOFG,B00F6XZNLM,0.0
4,AJ6H9ZV7TJUUT,B000GEJQKK,3.767654383742214
5,A36VWPU7SXWOFG,B00F6XZN9O,0.0
5,A1JZFGZEZVWQPY,B00ZY65RUI,4.691836026277791
3,A3CLHWWOVI9HMM,B000AV4XW0,0.0
5,A1VK6EKINVYAT7,B01B3QIEPC,2.388745307185774
1,A209XHC20QAYM,B00ZY65RUI,3.827427281578031
5,APCSV85SWASN2,B00ZVFKY14,0.0
5,A36VWPU7SXWOFG,B00PX78KPM,3.8708723317904252
3,A30ODR6WBE61UB,B00LNJSDWO,0.0
2,A2503LT8PZIHAD,B00LNJSDWO,0.0
4,A3P8ZDHC7XSKSE,B00B95PWFS,0.0
5,A11OTLEDSW8ZXD,B00B95PWFS,0.0
4,A2BH04B9G9LOYA,B00G193RVI,0.0
4,A5X1B2HBQUR3P,B00B95PWFS,0.0
4,A1VCPMT1RRS7K0,B000AV4XW0,2.2735623765102946
3,A3U19PYYRF7Y1S,B002HG7NX2,0.0
4,A1E3TWWRB1Q7CS,B00B95PWFS,1.002721242160953
5,AWXQORMZ3JY4P,B00ZY9MZZU,0.0
5,A26SO3TOT2TLJE,B00ZY9MZZU,0.0
5,AWCJ12KBO5VII,B00ZY9MZZU,3.4986527713289366
5,A1E5WXNTI7EO2A,B0025YVBG6,0.0
5,A2H3B82GQHA179,B0002ZW5UQ,2.3743288712236836
5,A2H3B82GQHA179,B0013U0EYI,2.3743288712236836
4,A37U4HM0UG7FQ0,B0032Z24JU,0.0
4,A2W9I628I6SE1U,B00PSFLL3M,0.0
1,A209XHC20QAYM,B000TUNMW4,2.4690290873687872
3,A2PJYNJ7NPE4BA,B00G193RVI,3.8097811494372924
4,A2WW57XX2UVLM6,B00B95PWFS,0.0
5,A2FNBD43DEZPM3,B0058YKIA0,0.0
5,A2H3B82GQHA179,B000QGKQXO,0.0
5,AIEEK7AHXKZCC,B00ZVFKY14,0.0
5,A2H3B82GQHA179,B0001Z66UM,5.070782162576095
5,A2BZ7MYTSNYMEW,B000GEJQKK,3.32574078780666
5,AR9GZ8B7NJJPN,B00G193RVI,1.207856524319949
4,A3CW8OUDH7M079,B01B3QIEPC,0.0
5,A1VS1LL905P5L5,B000LD3J3Q,2.0
3,A2L6BT1PVV9YN0,B00DX7QL2S,0.0
3,AX0ZTNX6KVJ40,B00LNJSDWO,0.0
5,A3NDUBKYPI47N2,B00ZVFKY14,0.03254156331549363
3,AWCJ12KBO5VII,B00B95PWFS,2.6962622251696398
5,A3FS3FJPD3RJTD,B0032Z24JU,0.0
5,A1BK60GZ4QME6I,B000AV4XW0,5.0
4,A1Q1T811N4IY3Z,B003YC8NS2,0.0
4,A231LBC8EGPO5L,B01AZR97RE,0.0
1,A1IFZDSZE0I08V,B0006PJRRG,1.742710945616104
5,A1X2B7H1P11DXH,B000O7NP38,0.0
5,A4JI0CFOUAXBR,B006RBR7NO,0.0
4,ACN5JM2KDK72H,B001PLXLU4,0.0
3,A1IA0O3OYQO9LV,B00940L86C,0.0
5,AD8JK9PUC5H0A,B00MGSJG3G,0.0
4,A2KS0FVY2CNJ8M,B00B95PWFS,0.0
5,ACQYIC13JXAOI,B01B4OIJ62,0.0
4,A357B3PUHSVQA,B01B4OIJ62,0.0
4,A2GY5WCU9PKTMI,B000AV4XW0,0.0
4,AQYEEGNRXM0P1,B00940L86C,0.0
4,A2PJYNJ7NPE4BA,B001QTLNK0,0.0
3,A5ZD6FBMZQGDS,B000AV4XW0,0.0
3,A2GI8X394RLF83,B00203MP9E,0.0
5,A1UQUDT2Q0YENM,B000AV4XW0,2.2136979583521246
1,A2JZ8T64YZDQSI,B000O7NP38,0.0
3,A2GI8X394RLF83,B00J9PYEYU,0.0
3,AMB2Z4FMDBWQY,B003YC8NS2,0.0
4,AACR8PZRSFG3J,B00ZY65RUI,0.0
1,A1IFZDSZE0I08V,B0006PJRVM,1.742710945616104
5,A3MZNRSDQ32UUH,B00KSS3MJ0,0.0
2,A3PSZ52D77DM4P,B000QGKQXO,0.0
5,A2WC9NFLG57W4H,B00G193RVI,0.0
3,A3SLC8F6VIWXIR,B000LD3J3Q,4.0
5,A1SM0G50FP7XKJ,B00KSS3MJ0,5.0
4,A2QRXQPHDMFCQV,B001EGP680,0.0
4,A3JUHP1E3WUHEA,B000LD3J3Q,0.977669815846593
4,A3U5HKDHPYBAK3,B002SQ6K1M,0.0
4,A1TPWGBNIYJ76F,B000O7NP38,0.0
5,A2GPJR489OIH42,B001QTLNK0,0.0
4,A1NKOYPJT8ZU8H,B01AZR97RE,0.0
5,A141R97FHSSUQ0,B009S7H0UE,0.0
4,AMS2CPERWN7JV,B004RGM1L4,0.0
5,A15T9G38F589KM,B0058YKIA0,0.0
2,A3T7V207KRDE2O,B00B95PWFS,3.7624146571907864
5,A3T7V207KRDE2O,B001QTLNK0,0.0
5,AOGM0FZJXFUHV,B01B4OIJ62,0.0
4,A3JUHP1E3WUHEA,B0032Z24JU,0.0
5,A2PD27UKAD3Q00,B00B4F0LZ4,0.0
5,AN81JUYW2SL24,B002SQ6K1M,4.814279257572432
5,A3T7V207KRDE2O,B01B3QIEPC,2.9375481115429536
4,AK9XE112RZO6Q,B000V3ME6Y,0.45176455081368155
5,A1WOX7A4W048GK,B00CNE2GOO,1.0852300491283375
5,A8QYRG7TW491B,B000TUNMW4,0.0
4,AMS2CPERWN7JV,B00T07GQ3E,0.0
3,A3TJ9NCZKS46LL,B000CQYJ4U,0.0
4,A36U7QMYILRLSW,B00B95PWFS,0.0
5,A2W9I628I6SE1U,B00B95PWFS,5.000000000000001
4,A1UC3OP4QI0RRU,B01B3QIEPC,1.3898226857877174
5,A1VS1LL905P5L5,B01B3QIEPC,0.0
5,A1QKFWY3GTBDRY,B0015Z90NC,0.0
5,A3VGAP2KLCBNBB,B0161ZC5GY,0.0
4,AJX9A4Q19UTJU,B00ZVFKY14,0.0
5,A2QWEEYO8QLIMI,B01B3QIEPC,3.0760775345452624
5,AYCDZQ43FGKR,B00172O9NO,0.0
